
2023-07-06 13:45:18 python3.7 02_logisticRegression.py is not running
2023-07-06 13:45:19 python3.7 02_logisticRegression.py is not running
2023-07-06 13:45:56   70809    1961 72.7 28.8 python3.7 02_logisticRegression.py
2023-07-06 13:45:57   70809    1961 73.7 30.4 python3.7 02_logisticRegression.py
2023-07-06 13:45:58   70809    1961 74.5 31.9 python3.7 02_logisticRegression.py
2023-07-06 13:45:59   70809    1961 75.3 33.5 python3.7 02_logisticRegression.py
2023-07-06 13:46:00   70809    1961 76.1 35.0 python3.7 02_logisticRegression.py
2023-07-06 13:46:01   70809    1961 76.8 36.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:02   70809    1961 75.7 38.2 python3.7 02_logisticRegression.py
2023-07-06 13:46:03   70809    1961 76.4 39.8 python3.7 02_logisticRegression.py
2023-07-06 13:46:04   70809    1961 77.1 41.4 python3.7 02_logisticRegression.py
2023-07-06 13:46:05   70809    1961 79.5 23.8 python3.7 02_logisticRegression.py
2023-07-06 13:46:07   70809    1961 78.0 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:08   70809    1961 76.3 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:09   70809    1961 74.8 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:10   70809    1961 73.3 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:11   70809    1961 71.8 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:12   70809    1961 70.5 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:13   70809    1961 69.1 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:14   70809    1961 67.8 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:15   70809    1961 66.6 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:16   70809    1961 65.4 24.1 python3.7 02_logisticRegression.py
2023-07-06 13:46:17   70809    1961 66.2 39.7 python3.7 02_logisticRegression.py
2023-07-06 13:46:18   70809    1961 66.9 25.2 python3.7 02_logisticRegression.py
2023-07-06 13:46:19   70809    1961 67.5 33.1 python3.7 02_logisticRegression.py
2023-07-06 13:46:21   70809    1961 68.2 38.7 python3.7 02_logisticRegression.py
2023-07-06 13:46:22   70809    1961 68.9 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:23   70809    1961 69.5 29.9 python3.7 02_logisticRegression.py
2023-07-06 13:46:24   70809    1961 70.0 31.5 python3.7 02_logisticRegression.py
2023-07-06 13:46:25   70809    1961 70.6 33.0 python3.7 02_logisticRegression.py
2023-07-06 13:46:26   70809    1961 71.1 34.5 python3.7 02_logisticRegression.py
2023-07-06 13:46:27   70809    1961 71.7 36.1 python3.7 02_logisticRegression.py
2023-07-06 13:46:28   70809    1961 72.2 37.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:29   70809    1961 72.7 39.2 python3.7 02_logisticRegression.py
2023-07-06 13:46:30   70809    1961 73.2 40.7 python3.7 02_logisticRegression.py
2023-07-06 13:46:31   70809    1961 72.6 35.4 python3.7 02_logisticRegression.py
2023-07-06 13:46:32   70809    1961 73.7 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:33   70809    1961 72.7 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:34   70809    1961 71.7 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:35   70809    1961 70.8 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:37   70809    1961 69.9 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:38   70809    1961 69.0 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:39   70809    1961 68.1 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:40   70809    1961 67.3 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:41   70809    1961 66.4 15.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:42   70809    1961 65.8 17.5 python3.7 02_logisticRegression.py
2023-07-06 13:46:43   70809    1961 66.3 32.0 python3.7 02_logisticRegression.py
2023-07-06 13:46:44   70809    1961 66.8 17.4 python3.7 02_logisticRegression.py
2023-07-06 13:46:45   70809    1961 67.3 30.4 python3.7 02_logisticRegression.py
2023-07-06 13:46:46   70809    1961 67.7 36.0 python3.7 02_logisticRegression.py
2023-07-06 13:46:47   70809    1961 67.4 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:46:48   70809    1961 67.8 29.2 python3.7 02_logisticRegression.py
2023-07-06 13:46:49   70809    1961 68.3 30.7 python3.7 02_logisticRegression.py
2023-07-06 13:46:50   70809    1961 68.7 32.2 python3.7 02_logisticRegression.py
2023-07-06 13:46:52   70809    1961 69.1 33.7 python3.7 02_logisticRegression.py
2023-07-06 13:46:53   70809    1961 69.5 35.3 python3.7 02_logisticRegression.py
2023-07-06 13:46:54   70809    1961 69.9 36.8 python3.7 02_logisticRegression.py
2023-07-06 13:46:55   70809    1961 70.3 38.4 python3.7 02_logisticRegression.py
2023-07-06 13:46:56   70809    1961 70.6 39.9 python3.7 02_logisticRegression.py
2023-07-06 13:46:57   70809    1961 71.0 41.5 python3.7 02_logisticRegression.py
2023-07-06 13:46:58   70809    1961 72.3 21.7 python3.7 02_logisticRegression.py
2023-07-06 13:46:59   70809    1961 71.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:00   70809    1961 71.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:01   70809    1961 70.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:02   70809    1961 69.6 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:03   70809    1961 68.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:04   70809    1961 67.6 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:05   70809    1961 67.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:07   70809    1961 66.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:08   70809    1961 65.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:09   70809    1961 65.7 23.8 python3.7 02_logisticRegression.py
2023-07-06 13:47:10   70809    1961 66.1 39.1 python3.7 02_logisticRegression.py
2023-07-06 13:47:11   70809    1961 66.5 25.2 python3.7 02_logisticRegression.py
2023-07-06 13:47:12   70809    1961 66.8 33.1 python3.7 02_logisticRegression.py
2023-07-06 13:47:13   70809    1961 67.2 38.8 python3.7 02_logisticRegression.py
2023-07-06 13:47:14   70809    1961 67.5 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:47:15   70809    1961 67.9 30.0 python3.7 02_logisticRegression.py
2023-07-06 13:47:16   70809    1961 68.2 31.5 python3.7 02_logisticRegression.py
2023-07-06 13:47:17   70809    1961 68.5 33.1 python3.7 02_logisticRegression.py
2023-07-06 13:47:18   70809    1961 68.3 34.6 python3.7 02_logisticRegression.py
2023-07-06 13:47:19   70809    1961 68.6 36.2 python3.7 02_logisticRegression.py
2023-07-06 13:47:20   70809    1961 68.9 37.8 python3.7 02_logisticRegression.py
2023-07-06 13:47:21   70809    1961 69.2 39.4 python3.7 02_logisticRegression.py
2023-07-06 13:47:23   70809    1961 69.5 40.9 python3.7 02_logisticRegression.py
2023-07-06 13:47:24   70809    1961 69.8 28.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:25   70809    1961 70.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:26   70809    1961 69.9 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:27   70809    1961 69.4 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:28   70809    1961 68.8 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:29   70809    1961 68.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:30   70809    1961 67.8 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:31   70809    1961 67.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:32   70809    1961 66.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:33   70809    1961 66.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:34   70809    1961 65.4 18.9 python3.7 02_logisticRegression.py
2023-07-06 13:47:35   70809    1961 65.8 33.3 python3.7 02_logisticRegression.py
2023-07-06 13:47:36   70809    1961 66.1 19.3 python3.7 02_logisticRegression.py
2023-07-06 13:47:38   70809    1961 66.3 31.0 python3.7 02_logisticRegression.py
2023-07-06 13:47:39   70809    1961 66.6 36.6 python3.7 02_logisticRegression.py
2023-07-06 13:47:40   70809    1961 67.0 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:47:41   70809    1961 67.3 29.5 python3.7 02_logisticRegression.py
2023-07-06 13:47:42   70809    1961 67.6 31.1 python3.7 02_logisticRegression.py
2023-07-06 13:47:43   70809    1961 67.9 32.6 python3.7 02_logisticRegression.py
2023-07-06 13:47:44   70809    1961 68.1 34.1 python3.7 02_logisticRegression.py
2023-07-06 13:47:45   70809    1961 68.4 35.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:46   70809    1961 68.6 37.2 python3.7 02_logisticRegression.py
2023-07-06 13:47:47   70809    1961 68.4 38.8 python3.7 02_logisticRegression.py
2023-07-06 13:47:48   70809    1961 68.7 40.4 python3.7 02_logisticRegression.py
2023-07-06 13:47:49   70809    1961 68.9 41.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:50   70809    1961 69.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:52   70809    1961 69.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:53   70809    1961 68.8 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:54   70809    1961 68.4 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:55   70809    1961 67.9 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:56   70809    1961 67.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:57   70809    1961 67.1 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:58   70809    1961 66.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:47:59   70809    1961 66.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:00   70809    1961 65.8 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:01   70809    1961 66.0 27.1 python3.7 02_logisticRegression.py
2023-07-06 13:48:02   70809    1961 66.2 24.4 python3.7 02_logisticRegression.py
2023-07-06 13:48:03   70809    1961 66.1 28.9 python3.7 02_logisticRegression.py
2023-07-06 13:48:04   70809    1961 66.3 34.6 python3.7 02_logisticRegression.py
2023-07-06 13:48:05   70809    1961 66.6 40.2 python3.7 02_logisticRegression.py
2023-07-06 13:48:06   70809    1961 66.8 28.9 python3.7 02_logisticRegression.py
2023-07-06 13:48:08   70809    1961 67.0 30.4 python3.7 02_logisticRegression.py
2023-07-06 13:48:09   70809    1961 67.3 31.9 python3.7 02_logisticRegression.py
2023-07-06 13:48:10   70809    1961 67.5 33.4 python3.7 02_logisticRegression.py
2023-07-06 13:48:11   70809    1961 67.7 35.0 python3.7 02_logisticRegression.py
2023-07-06 13:48:12   70809    1961 68.0 36.5 python3.7 02_logisticRegression.py
2023-07-06 13:48:13   70809    1961 68.2 38.1 python3.7 02_logisticRegression.py
2023-07-06 13:48:14   70809    1961 68.4 39.6 python3.7 02_logisticRegression.py
2023-07-06 13:48:15   70809    1961 68.6 41.1 python3.7 02_logisticRegression.py
2023-07-06 13:48:16   70809    1961 69.2 28.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:17   70809    1961 68.6 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:18   70809    1961 68.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:19   70809    1961 67.8 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:20   70809    1961 67.4 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:22   70809    1961 67.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:23   70809    1961 66.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:24   70809    1961 66.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:25   70809    1961 66.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:26   70809    1961 65.6 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:27   70809    1961 65.6 23.8 python3.7 02_logisticRegression.py
2023-07-06 13:48:28   70809    1961 65.8 39.1 python3.7 02_logisticRegression.py
2023-07-06 13:48:29   70809    1961 66.0 25.0 python3.7 02_logisticRegression.py
2023-07-06 13:48:30   70809    1961 66.3 33.4 python3.7 02_logisticRegression.py
2023-07-06 13:48:31   70809    1961 66.5 39.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:32   70809    1961 66.3 39.6 python3.7 02_logisticRegression.py
2023-07-06 13:48:33   70809    1961 66.5 30.3 python3.7 02_logisticRegression.py
2023-07-06 13:48:34   70809    1961 66.7 31.8 python3.7 02_logisticRegression.py
2023-07-06 13:48:35   70809    1961 66.9 33.4 python3.7 02_logisticRegression.py
2023-07-06 13:48:37   70809    1961 67.1 35.0 python3.7 02_logisticRegression.py
2023-07-06 13:48:38   70809    1961 67.3 36.6 python3.7 02_logisticRegression.py
2023-07-06 13:48:39   70809    1961 67.5 38.2 python3.7 02_logisticRegression.py
2023-07-06 13:48:40   70809    1961 67.7 39.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:41   70809    1961 67.9 41.3 python3.7 02_logisticRegression.py
2023-07-06 13:48:42   70809    1961 68.5 27.1 python3.7 02_logisticRegression.py
2023-07-06 13:48:43   70809    1961 68.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:44   70809    1961 68.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:45   70809    1961 67.6 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:46   70809    1961 67.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:47   70809    1961 66.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:48   70809    1961 66.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:49   70809    1961 66.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:51   70809    1961 65.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:52   70809    1961 65.4 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:48:53   70809    1961 65.4 23.3 python3.7 02_logisticRegression.py
2023-07-06 13:48:54   70809    1961 65.6 38.2 python3.7 02_logisticRegression.py
2023-07-06 13:48:55   70809    1961 65.8 24.2 python3.7 02_logisticRegression.py
2023-07-06 13:48:56   70809    1961 65.9 33.0 python3.7 02_logisticRegression.py
2023-07-06 13:48:57   70809    1961 66.1 39.1 python3.7 02_logisticRegression.py
2023-07-06 13:48:58   70809    1961 66.3 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:48:59   70809    1961 66.5 30.1 python3.7 02_logisticRegression.py
2023-07-06 13:49:00   70809    1961 66.7 31.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:01   70809    1961 66.9 33.2 python3.7 02_logisticRegression.py
2023-07-06 13:49:02   70809    1961 66.7 34.8 python3.7 02_logisticRegression.py
2023-07-06 13:49:03   70809    1961 66.9 36.3 python3.7 02_logisticRegression.py
2023-07-06 13:49:04   70809    1961 67.1 37.9 python3.7 02_logisticRegression.py
2023-07-06 13:49:05   70809    1961 67.3 39.5 python3.7 02_logisticRegression.py
2023-07-06 13:49:07   70809    1961 67.4 41.0 python3.7 02_logisticRegression.py
2023-07-06 13:49:08   70809    1961 67.8 28.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:09   70809    1961 67.8 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:10   70809    1961 67.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:11   70809    1961 67.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:12   70809    1961 66.9 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:13   70809    1961 66.6 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:14   70809    1961 66.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:15   70809    1961 66.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:16   70809    1961 65.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:17   70809    1961 65.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:18   70809    1961 65.1 21.5 python3.7 02_logisticRegression.py
2023-07-06 13:49:19   70809    1961 65.3 36.0 python3.7 02_logisticRegression.py
2023-07-06 13:49:21   70809    1961 65.5 21.9 python3.7 02_logisticRegression.py
2023-07-06 13:49:22   70809    1961 65.7 32.1 python3.7 02_logisticRegression.py
2023-07-06 13:49:23   70809    1961 65.8 38.3 python3.7 02_logisticRegression.py
2023-07-06 13:49:24   70809    1961 66.0 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:49:25   70809    1961 66.2 30.0 python3.7 02_logisticRegression.py
2023-07-06 13:49:26   70809    1961 66.3 31.5 python3.7 02_logisticRegression.py
2023-07-06 13:49:27   70809    1961 66.5 33.0 python3.7 02_logisticRegression.py
2023-07-06 13:49:28   70809    1961 66.7 34.6 python3.7 02_logisticRegression.py
2023-07-06 13:49:29   70809    1961 66.8 36.2 python3.7 02_logisticRegression.py
2023-07-06 13:49:30   70809    1961 67.0 37.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:31   70809    1961 66.9 39.3 python3.7 02_logisticRegression.py
2023-07-06 13:49:32   70809    1961 67.0 40.9 python3.7 02_logisticRegression.py
2023-07-06 13:49:33   70809    1961 67.2 28.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:34   70809    1961 67.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:36   70809    1961 67.3 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:37   70809    1961 67.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:38   70809    1961 66.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:39   70809    1961 66.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:40   70809    1961 66.2 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:41   70809    1961 66.0 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:42   70809    1961 65.7 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:43   70809    1961 65.5 15.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:44   70809    1961 65.3 18.3 python3.7 02_logisticRegression.py
2023-07-06 13:49:45   70809    1961 65.5 32.1 python3.7 02_logisticRegression.py
2023-07-06 13:49:46   70809    1961 65.4 17.8 python3.7 02_logisticRegression.py
2023-07-06 13:49:47   70809    1961 65.5 30.7 python3.7 02_logisticRegression.py
2023-07-06 13:49:48   70809    1961 65.7 36.8 python3.7 02_logisticRegression.py
2023-07-06 13:49:49   70809    1961 65.9 41.6 python3.7 02_logisticRegression.py
2023-07-06 13:49:51   70809    1961 66.0 29.8 python3.7 02_logisticRegression.py
2023-07-06 13:49:52   70809    1961 66.2 31.3 python3.7 02_logisticRegression.py
2023-07-06 13:49:53   70809    1961 66.3 32.9 python3.7 02_logisticRegression.py
2023-07-06 13:49:54   70809    1961 66.5 34.4 python3.7 02_logisticRegression.py
2023-07-06 13:49:55   70809    1961 66.6 36.0 python3.7 02_logisticRegression.py
2023-07-06 13:49:56   70809    1961 66.8 37.6 python3.7 02_logisticRegression.py
2023-07-06 13:49:57   70809    1961 66.9 39.2 python3.7 02_logisticRegression.py
2023-07-06 13:49:58   70809    1961 67.0 40.8 python3.7 02_logisticRegression.py
2023-07-06 13:49:59   70809    1961 67.2 39.7 python3.7 02_logisticRegression.py
2023-07-06 13:50:00   70809    1961 67.3 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:01   70809    1961 67.0 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:02   70809    1961 66.8 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:03   70809    1961 66.6 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:05   70809    1961 66.3 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:06   70809    1961 66.1 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:07   70809    1961 65.9 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:08   70809    1961 65.6 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:09   70809    1961 65.4 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:10   70809    1961 65.2 16.5 python3.7 02_logisticRegression.py
2023-07-06 13:50:11   70809    1961 65.4 30.4 python3.7 02_logisticRegression.py
2023-07-06 13:50:12   70809    1961 65.5 16.2 python3.7 02_logisticRegression.py
2023-07-06 13:50:13   70809    1961 65.6 30.0 python3.7 02_logisticRegression.py
2023-07-06 13:50:14   70809    1961 65.8 35.9 python3.7 02_logisticRegression.py
2023-07-06 13:50:15   70809    1961 65.7 41.7 python3.7 02_logisticRegression.py
2023-07-06 13:50:16   70809    1961 65.9 29.4 python3.7 02_logisticRegression.py
2023-07-06 13:50:17   70809    1961 66.0 31.0 python3.7 02_logisticRegression.py
2023-07-06 13:50:18   70809    1961 66.1 32.5 python3.7 02_logisticRegression.py
2023-07-06 13:50:20   70809    1961 66.3 34.1 python3.7 02_logisticRegression.py
2023-07-06 13:50:21   70809    1961 66.4 35.5 python3.7 02_logisticRegression.py
2023-07-06 13:50:22   70809    1961 66.5 36.9 python3.7 02_logisticRegression.py
2023-07-06 13:50:23   70809    1961 66.7 38.2 python3.7 02_logisticRegression.py
2023-07-06 13:50:24   70809    1961 66.8 39.6 python3.7 02_logisticRegression.py
2023-07-06 13:50:25   70809    1961 66.9 41.0 python3.7 02_logisticRegression.py
2023-07-06 13:50:26   70809    1961 67.1 30.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:27   70809    1961 67.3 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:28   70809    1961 67.1 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:29   70809    1961 66.9 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:30   70809    1961 66.7 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:31   70809    1961 66.3 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:32   70809    1961 66.0 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:33   70809    1961 65.8 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:34   70809    1961 65.6 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:36   70809    1961 65.4 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:37   70809    1961 65.3 16.9 python3.7 02_logisticRegression.py
2023-07-06 13:50:38   70809    1961 65.4 31.4 python3.7 02_logisticRegression.py
2023-07-06 13:50:39   70809    1961 65.5 17.3 python3.7 02_logisticRegression.py
2023-07-06 13:50:40   70809    1961 65.6 30.3 python3.7 02_logisticRegression.py
2023-07-06 13:50:41   70809    1961 65.8 35.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:42   70809    1961 65.9 41.4 python3.7 02_logisticRegression.py
2023-07-06 13:50:43   70809    1961 66.0 29.2 python3.7 02_logisticRegression.py
2023-07-06 13:50:44   70809    1961 66.1 30.7 python3.7 02_logisticRegression.py
2023-07-06 13:50:45   70809    1961 66.3 32.3 python3.7 02_logisticRegression.py
2023-07-06 13:50:46   70809    1961 66.4 33.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:47   70809    1961 66.3 35.4 python3.7 02_logisticRegression.py
2023-07-06 13:50:48   70809    1961 66.4 37.0 python3.7 02_logisticRegression.py
2023-07-06 13:50:49   70809    1961 66.6 38.5 python3.7 02_logisticRegression.py
2023-07-06 13:50:50   70809    1961 66.7 40.1 python3.7 02_logisticRegression.py
2023-07-06 13:50:52   70809    1961 66.8 41.7 python3.7 02_logisticRegression.py
2023-07-06 13:50:53   70809    1961 67.2 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:54   70809    1961 67.0 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:55   70809    1961 66.8 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:56   70809    1961 66.6 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:57   70809    1961 66.4 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:58   70809    1961 66.2 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:50:59   70809    1961 66.0 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:51:00   70809    1961 65.8 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:51:01   70809    1961 65.7 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:51:02   70809    1961 65.3 15.8 python3.7 02_logisticRegression.py
2023-07-06 13:51:03   70809    1961 65.3 25.3 python3.7 02_logisticRegression.py
2023-07-06 13:51:04   70809    1961 65.4 40.2 python3.7 02_logisticRegression.py
